DRUG_NAME,POTENCY,NET_WEIGHT,DATE_COLLECTED,PURCHASE_PRICE
HEROIN HYDROCHLORIDE,0,0.953,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.028,11/1/1992,
HEROIN HYDROCHLORIDE,0,2.18,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.007,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.039,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.026,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.996,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.863,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.05,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.035,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.017,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.988,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.052,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.976,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.031,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.299,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.997,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.014,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.004,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.113,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.942,11/1/1992,
HEROIN HYDROCHLORIDE,0,2.228,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.733,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.055,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.931,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.093,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.966,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.969,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.157,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.91,11/1/1992,190
HEROIN HYDROCHLORIDE,0,0.967,11/1/1992,170
HEROIN HYDROCHLORIDE,0,0.113,11/1/1992,25
HEROIN HYDROCHLORIDE,0,0.118,11/1/1992,25
6-MONOACETYLMORPHINE,0,0.286,11/1/1992,150
HEROIN HYDROCHLORIDE,0,0.33,11/1/1992,150
HEROIN HYDROCHLORIDE,0,1.205,11/1/1992,150
HEROIN HYDROCHLORIDE,0,0.961,11/1/1992,150
HEROIN HYDROCHLORIDE,0,0.973,11/1/1992,150
HEROIN HYDROCHLORIDE,0,0.998,11/1/1992,0
HEROIN HYDROCHLORIDE,0,1.477,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.997,11/1/1992,0
HEROIN HYDROCHLORIDE,0,2.444,11/1/1992,
HEROIN HYDROCHLORIDE,0,2.048,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.06,11/1/1992,
ASPIRIN,0,2.313,11/1/1992,
HEROIN HYDROCHLORIDE,0,1,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.959,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.004,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.979,11/1/1992,0
HEROIN HYDROCHLORIDE,0,0.887,11/1/1992,0
HEROIN HYDROCHLORIDE,0,1.01,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.375,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.614,11/1/1992,0
HEROIN HYDROCHLORIDE,0,1.017,11/1/1992,0
HEROIN HYDROCHLORIDE,0,1.23,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.032,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.021,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.926,11/1/1992,0
HEROIN HYDROCHLORIDE,0,1.007,11/1/1992,0
HEROIN HYDROCHLORIDE,0,1.051,11/1/1992,
HEROIN,0,2.058,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.99,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.997,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.124,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.998,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.238,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.004,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.93,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.047,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.97,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.055,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.99,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.1,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.988,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.979,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.979,11/1/1992,
HEROIN HYDROCHLORIDE,0,1,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.062,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.024,11/1/1992,0
HEROIN HYDROCHLORIDE,0,1.014,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.155,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.107,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.052,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.094,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.001,11/1/1992,
HEROIN HYDROCHLORIDE,0,1,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.998,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.02,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.086,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.078,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.002,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.714,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.997,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.988,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.027,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.044,11/1/1992,
HEROIN,0,3.085,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.945,11/1/1992,0
HEROIN HYDROCHLORIDE,0,1.024,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.068,11/1/1992,
HEROIN HYDROCHLORIDE,0,0.986,11/1/1992,
HEROIN HYDROCHLORIDE,0,1.033,11/1/1992,
HEROIN,0,0.22,12/1/1992,20
HEROIN HYDROCHLORIDE,0,0.602,12/1/1992,120
HEROIN HYDROCHLORIDE,0,0.49,12/1/1992,130
HEROIN HYDROCHLORIDE,0,0.602,12/1/1992,120
HEROIN HYDROCHLORIDE,0,0.579,12/1/1992,120
HEROIN HYDROCHLORIDE,0,0.834,12/1/1992,140
HEROIN HYDROCHLORIDE,0,0.311,12/1/1992,120
HEROIN HYDROCHLORIDE,0,0.502,12/1/1992,80
COCAINE HYDROCHLORIDE,0,0.449,12/1/1992,90
HEROIN HYDROCHLORIDE,0,1.039,12/1/1992,80
HEROIN HYDROCHLORIDE,0,0.672,12/1/1992,160
HEROIN HYDROCHLORIDE,0,0.31,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.285,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.507,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.446,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.468,12/1/1992,150
HEROIN HYDROCHLORIDE,0,0.334,12/1/1992,150
HEROIN HYDROCHLORIDE,0,0.394,12/1/1992,150
HEROIN HYDROCHLORIDE,0,0.236,12/1/1992,110
HEROIN HYDROCHLORIDE,0,0.095,12/1/1992,110
HEROIN HYDROCHLORIDE,0,0.595,12/1/1992,110
HEROIN HYDROCHLORIDE,0,0.603,12/1/1992,110
HEROIN HYDROCHLORIDE,0,0.161,12/1/1992,20
HEROIN HYDROCHLORIDE,0,0.711,12/1/1992,150
HEROIN HYDROCHLORIDE,0,0.661,12/1/1992,150
HEROIN HYDROCHLORIDE,0,0.043,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.072,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.071,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.464,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.946,12/1/1992,300
HEROIN HYDROCHLORIDE,0,0.134,12/1/1992,25
HEROIN HYDROCHLORIDE,0,0.174,12/1/1992,25
HEROIN HYDROCHLORIDE,0,0.437,12/1/1992,50
HEROIN HYDROCHLORIDE,0,0.336,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.393,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.51,12/1/1992,150
HEROIN HYDROCHLORIDE,0,0.424,12/1/1992,150
HEROIN HYDROCHLORIDE,0,0.379,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.254,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.143,12/1/1992,50
HEROIN HYDROCHLORIDE,0,0.731,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.589,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.424,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.46,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.472,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.323,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.503,12/1/1992,100
HEROIN HYDROCHLORIDE,0,1.424,12/1/1992,200
HEROIN HYDROCHLORIDE,0,0.394,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.184,12/1/1992,50
HEROIN HYDROCHLORIDE,0,0.188,12/1/1992,40
HEROIN HYDROCHLORIDE,0,0.061,12/1/1992,60
HEROIN HYDROCHLORIDE,0,0.169,12/1/1992,51
HEROIN HYDROCHLORIDE,0,0.749,12/1/1992,150
HEROIN HYDROCHLORIDE,0,0.377,12/1/1992,130
HEROIN HYDROCHLORIDE,0,0.287,12/1/1992,140
HEROIN HYDROCHLORIDE,0,0.989,12/1/1992,130
HEROIN HYDROCHLORIDE,0,0.762,12/1/1992,130
HEROIN HYDROCHLORIDE,0,0.848,12/1/1992,170
HEROIN HYDROCHLORIDE,0,0.727,12/1/1992,110
HEROIN HYDROCHLORIDE,0,0.095,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.118,12/1/1992,100
HEROIN HYDROCHLORIDE,0,1.752,12/1/1992,300
HEROIN HYDROCHLORIDE,0,1.748,12/1/1992,300
SODIUM BICARBONATE,0,0.461,12/1/1992,200
HEROIN HYDROCHLORIDE,0,0.998,12/1/1992,200
HEROIN HYDROCHLORIDE,0,0.745,12/1/1992,200
HEROIN HYDROCHLORIDE,0,0.763,12/1/1992,200
HEROIN HYDROCHLORIDE,0,0.219,12/1/1992,130
HEROIN HYDROCHLORIDE,0,0.024,12/1/1992,50
HEROIN HYDROCHLORIDE,0,0.075,12/1/1992,20
HEROIN HYDROCHLORIDE,0,0.083,12/1/1992,30
HEROIN HYDROCHLORIDE,0,0.57,12/1/1992,34
HEROIN HYDROCHLORIDE,0,0.121,12/1/1992,20
HEROIN HYDROCHLORIDE,0,0.088,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.086,12/1/1992,130
HEROIN HYDROCHLORIDE,0,0.124,12/1/1992,130
HEROIN HYDROCHLORIDE,0,0.79,12/1/1992,130
HEROIN HYDROCHLORIDE,0,0.479,12/1/1992,150
HEROIN HYDROCHLORIDE,0,0.675,12/1/1992,100
HEROIN HYDROCHLORIDE,0,1.773,12/1/1992,230
HEROIN HYDROCHLORIDE,0,1.989,12/1/1992,230
HEROIN HYDROCHLORIDE,0,1.78,12/1/1992,230
HEROIN HYDROCHLORIDE,0,2.14,12/1/1992,230
HEROIN HYDROCHLORIDE,0,1.779,12/1/1992,250
HEROIN HYDROCHLORIDE,0,1.792,12/1/1992,250
HEROIN HYDROCHLORIDE,0,1.012,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.04,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.085,12/1/1992,
HEROIN HYDROCHLORIDE,0,0.98,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.052,12/1/1992,
HEROIN HYDROCHLORIDE,0,1,12/1/1992,0
HEROIN HYDROCHLORIDE,0,0.987,12/1/1992,0
HEROIN HYDROCHLORIDE,0,1.055,12/1/1992,
HEROIN,0,1.089,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.393,12/1/1992,
HEROIN HYDROCHLORIDE,0,0.921,12/1/1992,
HEROIN HYDROCHLORIDE,0,3.053,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.575,12/1/1992,
HEROIN HYDROCHLORIDE,0,0.979,12/1/1992,
HEROIN HYDROCHLORIDE,0,2.275,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.041,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.012,12/1/1992,
HEROIN HYDROCHLORIDE,0,0.89,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.139,12/1/1992,
HEROIN TARTRATE,0,1.054,12/1/1992,
HEROIN TARTRATE,0,1.029,12/1/1992,
HEROIN HYDROCHLORIDE,0,0.157,12/1/1992,80
HEROIN HYDROCHLORIDE,0,0.39,12/1/1992,150
HEROIN HYDROCHLORIDE,0,0.079,12/1/1992,25
HEROIN HYDROCHLORIDE,0,0.097,12/1/1992,25
HEROIN HYDROCHLORIDE,0,0.874,12/1/1992,150
HEROIN HYDROCHLORIDE,0,1.06,12/1/1992,200
HEROIN HYDROCHLORIDE,0,0.796,12/1/1992,190
HEROIN HYDROCHLORIDE,0,0.158,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.215,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.225,12/1/1992,99
HEROIN HYDROCHLORIDE,0,0.288,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.215,12/1/1992,270
HEROIN HYDROCHLORIDE,0,0.612,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.853,12/1/1992,100
HEROIN HYDROCHLORIDE,0,1.373,12/1/1992,120
HEROIN HYDROCHLORIDE,0,1.488,12/1/1992,140
HEROIN HYDROCHLORIDE,0,1.595,12/1/1992,80
HEROIN HYDROCHLORIDE,0,0.374,12/1/1992,52
HEROIN HYDROCHLORIDE,0,0.427,12/1/1992,80
HEROIN HYDROCHLORIDE,0,0.432,12/1/1992,75
HEROIN HYDROCHLORIDE,0,0.122,12/1/1992,45
HEROIN HYDROCHLORIDE,0,0.224,12/1/1992,70
HEROIN HYDROCHLORIDE,0,0.052,12/1/1992,45
HEROIN HYDROCHLORIDE,0,0.124,12/1/1992,55
HEROIN HYDROCHLORIDE,0,0.065,12/1/1992,50
HEROIN HYDROCHLORIDE,0,0.06,12/1/1992,35
HEROIN HYDROCHLORIDE,0,0.331,12/1/1992,160
HEROIN HYDROCHLORIDE,0,0.488,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.425,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.396,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.296,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.347,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.153,12/1/1992,60
HEROIN HYDROCHLORIDE,0,0.976,12/1/1992,80
HEROIN HYDROCHLORIDE,0,0.294,12/1/1992,90
NO DRUG FOUND,0,0.974,12/1/1992,100
HEROIN HYDROCHLORIDE,0,0.951,12/1/1992,120
HEROIN HYDROCHLORIDE,0,0.156,12/1/1992,65
HEROIN HYDROCHLORIDE,0,0.132,12/1/1992,55
HEROIN HYDROCHLORIDE,0,0.135,12/1/1992,65
HEROIN HYDROCHLORIDE,0,0.374,12/1/1992,110
HEROIN HYDROCHLORIDE,0,0.504,12/1/1992,150
HEROIN HYDROCHLORIDE,0,0.315,12/1/1992,40
HEROIN HYDROCHLORIDE,0,0.886,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.947,12/1/1992,
HEROIN HYDROCHLORIDE,0,0.965,12/1/1992,
HEROIN HYDROCHLORIDE,0,0.97,12/1/1992,0
HEROIN HYDROCHLORIDE,0,1.207,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.009,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.033,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.01,12/1/1992,0
HEROIN HYDROCHLORIDE,0,1.01,12/1/1992,0
HEROIN HYDROCHLORIDE,0,1.014,12/1/1992,0
HEROIN HYDROCHLORIDE,0,1.056,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.271,12/1/1992,
HEROIN HYDROCHLORIDE,0,0.994,12/1/1992,
HEROIN HYDROCHLORIDE,0,0.845,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.047,12/1/1992,0
HEROIN,0,1.015,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.033,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.012,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.002,12/1/1992,
HEROIN HYDROCHLORIDE,0,0.992,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.069,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.196,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.063,12/1/1992,
HEROIN HYDROCHLORIDE,0,0.94,12/1/1992,
HEROIN HYDROCHLORIDE,0,0.997,12/1/1992,
HEROIN HYDROCHLORIDE,0,0.995,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.034,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.165,12/1/1992,
HEROIN,0,0.992,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.025,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.012,12/1/1992,
HEROIN HYDROCHLORIDE,0,3.043,12/1/1992,0
HEROIN HYDROCHLORIDE,0,0.988,12/1/1992,0
HEROIN HYDROCHLORIDE,0,1.2,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.01,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.038,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.081,12/1/1992,
HEROIN HYDROCHLORIDE,0,0.981,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.061,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.022,12/1/1992,
HEROIN HYDROCHLORIDE,0,0.973,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.331,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.002,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.014,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.012,12/1/1992,
HEROIN HYDROCHLORIDE,0,0.973,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.006,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.058,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.118,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.042,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.027,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.034,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.28,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.032,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.229,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.013,12/1/1992,
HEROIN HYDROCHLORIDE,0,0.999,12/1/1992,
HEROIN HYDROCHLORIDE,0,0.996,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.035,12/1/1992,
HEROIN,0,1.02,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.084,12/1/1992,
HEROIN HYDROCHLORIDE,0,2.044,12/1/1992,0
HEROIN HYDROCHLORIDE,0,0.944,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.07,12/1/1992,
HEROIN HYDROCHLORIDE,0,1.003,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.049,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.06,1/1/1993,0
HEROIN HYDROCHLORIDE,0,27.873,1/1/1993,
HEROIN HYDROCHLORIDE,0,28.046,1/1/1993,
HEROIN HYDROCHLORIDE,0,0.591,1/1/1993,100
HEROIN HYDROCHLORIDE,0,0.538,1/1/1993,100
HEROIN HYDROCHLORIDE,0,0.54,1/1/1993,100
HEROIN HYDROCHLORIDE,0,0.681,1/1/1993,120
HEROIN HYDROCHLORIDE,0,0.207,1/1/1993,12
HEROIN HYDROCHLORIDE,0,0.527,1/1/1993,100
HEROIN HYDROCHLORIDE,0,0.295,1/1/1993,100
HEROIN HYDROCHLORIDE,0,0.282,1/1/1993,100
HEROIN HYDROCHLORIDE,0,0.159,1/1/1993,100
HEROIN HYDROCHLORIDE,0,0.273,1/1/1993,100
COCAINE HYDROCHLORIDE,0,1.317,1/1/1993,100
ASPIRIN,0,0.216,1/1/1993,40
HEROIN HYDROCHLORIDE,0,0.895,1/1/1993,100
HEROIN HYDROCHLORIDE,0,0.845,1/1/1993,100
HEROIN HYDROCHLORIDE,0,0.391,1/1/1993,50
SODIUM BICARBONATE,0,0.883,1/1/1993,200
HEROIN HYDROCHLORIDE,0,0.333,1/1/1993,100
HEROIN HYDROCHLORIDE,0,0.248,1/1/1993,100
HEROIN HYDROCHLORIDE,0,1.053,1/1/1993,150
HEROIN HYDROCHLORIDE,0,0.493,1/1/1993,130
HEROIN HYDROCHLORIDE,0,0.496,1/1/1993,130
HEROIN HYDROCHLORIDE,0,2.017,1/1/1993,130
DIPHENHYDRAMINE HYDROCHLORIDE,0,0.429,1/1/1993,20
HEROIN HYDROCHLORIDE,0,0.394,1/1/1993,150
NON-CONTROLLED NON-NARCOTIC DRUG,0,1.547,1/1/1993,130
HEROIN HYDROCHLORIDE,0,1.382,1/1/1993,120
HEROIN HYDROCHLORIDE,0,0.563,1/1/1993,100
HEROIN HYDROCHLORIDE,0,0.631,1/1/1993,120
HEROIN HYDROCHLORIDE,0,0.506,1/1/1993,120
HEROIN HYDROCHLORIDE,0,1.615,1/1/1993,120
HEROIN HYDROCHLORIDE,0,0.414,1/1/1993,110
HEROIN HYDROCHLORIDE,0,0.217,1/1/1993,100
HEROIN HYDROCHLORIDE,0,0.087,1/1/1993,65
HEROIN HYDROCHLORIDE,0,0.088,1/1/1993,65
HEROIN HYDROCHLORIDE,0,0.106,1/1/1993,70
HEROIN HYDROCHLORIDE,0,1.124,1/1/1993,200
HEROIN HYDROCHLORIDE,0,0.935,1/1/1993,200
HEROIN HYDROCHLORIDE,0,1.051,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.001,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.042,1/1/1993,0
HEROIN HYDROCHLORIDE,0,1,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.011,1/1/1993,
HEROIN HYDROCHLORIDE,0,0.996,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.404,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.022,1/1/1993,
HEROIN HYDROCHLORIDE,0,0.9,1/1/1993,0
HEROIN HYDROCHLORIDE,0,1.234,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.002,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.001,1/1/1993,
HEROIN HYDROCHLORIDE,0,0.991,1/1/1993,
6-MONOACETYLMORPHINE,0,1,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.052,1/1/1993,
HEROIN HYDROCHLORIDE,0,0.789,1/1/1993,
HEROIN HYDROCHLORIDE,0,0.963,1/1/1993,
HEROIN HYDROCHLORIDE,0,0.739,1/1/1993,0
HEROIN HYDROCHLORIDE,0,1.038,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.006,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.56,1/1/1993,
HEROIN HYDROCHLORIDE,0,0.996,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.044,1/1/1993,0
HEROIN HYDROCHLORIDE,0,0.998,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.001,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.004,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.065,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.023,1/1/1993,
HEROIN HYDROCHLORIDE,0,0.981,1/1/1993,
HEROIN HYDROCHLORIDE,0,0.94,1/1/1993,
HEROIN HYDROCHLORIDE,0,1,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.058,1/1/1993,0
HEROIN HYDROCHLORIDE,0,1.073,1/1/1993,0
HEROIN TARTRATE,0,1.007,1/1/1993,
HEROIN HYDROCHLORIDE,0,1,1/1/1993,0
HEROIN HYDROCHLORIDE,0,1,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.1,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.039,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.009,1/1/1993,
HEROIN HYDROCHLORIDE,0,4.071,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.061,1/1/1993,0
HEROIN HYDROCHLORIDE,0,1,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.018,1/1/1993,
HEROIN HYDROCHLORIDE,0,0.966,1/1/1993,
HEROIN HYDROCHLORIDE,0,0.859,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.011,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.79,1/1/1993,
HEROIN HYDROCHLORIDE,0,0.994,1/1/1993,
HEROIN HYDROCHLORIDE,0,0.786,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.002,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.048,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.059,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.024,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.007,1/1/1993,
HEROIN HYDROCHLORIDE,0,0.938,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.059,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.043,1/1/1993,
HEROIN,0,1.054,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.003,1/1/1993,
HEROIN HYDROCHLORIDE,0,0.985,1/1/1993,
HEROIN HYDROCHLORIDE,0,0.996,1/1/1993,
HEROIN HYDROCHLORIDE,0,0.98,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.004,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.051,1/1/1993,
HEROIN HYDROCHLORIDE,0,1.994,2/1/1993,150
HEROIN HYDROCHLORIDE,0,0.618,2/1/1993,100
HEROIN HYDROCHLORIDE,0,0.868,2/1/1993,200
HEROIN HYDROCHLORIDE,0,0.62,2/1/1993,150
HEROIN HYDROCHLORIDE,0,1.07,2/1/1993,
HEROIN HYDROCHLORIDE,0,1.014,2/1/1993,
HEROIN HYDROCHLORIDE,0,1.008,2/1/1993,
HEROIN HYDROCHLORIDE,0,1.092,2/1/1993,
HEROIN HYDROCHLORIDE,0,1.002,2/1/1993,
HEROIN HYDROCHLORIDE,0,1.008,2/1/1993,
HEROIN,0,1.996,2/1/1993,
HEROIN HYDROCHLORIDE,0,1.032,2/1/1993,
HEROIN HYDROCHLORIDE,0,1.125,2/1/1993,
HEROIN HYDROCHLORIDE,0,1.049,2/1/1993,
HEROIN HYDROCHLORIDE,0,1.069,2/1/1993,0
HEROIN HYDROCHLORIDE,0,1.3,2/1/1993,
HEROIN HYDROCHLORIDE,0,0.152,2/1/1993,20
HEROIN HYDROCHLORIDE,0,0.195,2/1/1993,30
HEROIN HYDROCHLORIDE,0,0.402,2/1/1993,80
HEROIN,0,0.277,2/1/1993,60
HEROIN HYDROCHLORIDE,0,0.512,2/1/1993,100
COCAINE HYDROCHLORIDE,0,1.447,2/1/1993,90
HEROIN HYDROCHLORIDE,0,0.531,2/1/1993,100
HEROIN HYDROCHLORIDE,0,0.463,2/1/1993,100
HEROIN HYDROCHLORIDE,0,0.129,2/1/1993,100
HEROIN HYDROCHLORIDE,0,0.177,2/1/1993,100
