,ID,NUM_SALES,ENTERED,EXITED
2094,2183,34,16538,16624
2095,2184,14,16147,16210
2096,2186,20,16171,16340
2097,2187,34,16544,16558
2098,2188,30,16469,16574
2099,2189,21,16558,16655
2100,2191,34,16135,16658
2101,2192,104,16595,16634
2102,2193,288,16129,16424
2103,2194,131,16648,16675
2104,2195,2,16200,16203
2105,2196,33,16651,16673
2106,2197,9,16568,16575
2107,2198,8,16212,16221
2108,2200,741,16086,16438
2109,2201,257,16625,16676
2110,2202,10,16181,16353
2111,2203,36,16612,16672
2112,2204,385,16615,16675
2113,2205,1094,16219,16516
2114,2206,138,16605,16670
2115,2207,126,16652,16682
2116,2209,73,16418,16436
2117,2210,18,16588,16610
2118,2211,26,16212,16296
2119,2212,47,16652,16674
2120,2213,20,16076,16096
2121,2215,171,16228,16659
2122,2217,50,16161,16214
2123,2218,42,16296,16321
2124,2219,137,16129,16256
2125,2220,184,16211,16284
2126,2221,1392,16178,16555
2127,2223,89,16610,16651
2128,2224,6,16589,16590
2129,2225,11,16222,16298
2130,2226,23,16618,16654
2131,2227,5,16594,16603
2132,2228,44,16129,16132
2133,2229,457,16344,16493
2134,2231,1002,16149,16671
2135,2233,8,16210,16214
2136,2234,135,16606,16672
2137,2235,142,16171,16287
2138,2236,10,16488,16506
2139,2237,176,16171,16616
2140,2238,360,16518,16609
2141,2239,54,16134,16214
2142,2240,118,16511,16555
2143,2241,67,16636,16667
2144,2242,71,16130,16184
2145,2243,15,16617,16644
2146,2244,38,16588,16642
2147,2245,6,16401,16402
2148,2246,33,16645,16667
2149,2247,1943,16171,16363
2150,2249,78,16528,16585
2151,2250,258,16566,16674
2152,2251,413,16584,16662
2153,2252,203,16532,16677
2154,2253,290,16091,16214
2155,2254,4,16333,16334
2156,2255,268,16202,16335
2157,2256,19,16306,16333
2158,2257,535,16592,16670
2159,2258,5,16626,16676
2160,2259,6,16399,16431
2161,2260,1,16335,16335
2162,2261,94,16373,16411
2163,2262,169,16533,16655
2164,2263,15,16456,16615
2165,2264,14,16468,16484
2166,2265,3,16641,16642
2167,2266,34,16533,16667
2168,2267,377,16618,16636
2169,2268,338,16618,16674
2170,2270,11,16340,16473
2171,2271,2,16605,16606
2172,2272,268,16125,16345
2173,2273,9,16166,16287
2174,2274,139,16129,16259
2175,2275,191,16277,16378
2176,2276,77,16469,16511
2177,2277,21,16129,16166
2178,2278,2,16394,16394
2179,2279,40,16400,16673
2180,2281,140,16644,16673
2181,2282,35,16668,16676
2182,2283,5,16129,16206
2183,2284,691,16596,16670
2184,2285,68,16129,16193
2185,2286,50,16544,16571
2186,2287,207,16618,16671
2187,2288,52,16652,16671
2188,2289,613,16532,16675
2189,2290,631,16606,16670
2190,2291,49,16430,16439
2191,2292,70,16599,16669
2192,2293,6,16532,16535
2193,2294,42,16637,16674
2194,2295,388,16596,16613
2195,2296,920,16416,16544
2196,2297,23,16123,16135
2197,2298,618,16129,16206
2198,2299,23,16467,16485
2199,2300,2,16175,16176
2200,2301,15,16665,16669
2201,2302,21,16647,16671
2202,2303,6,16357,16358
2203,2304,147,16166,16272
2204,2305,3,16611,16613
2205,2308,1244,16434,16673
2206,2309,151,16622,16672
2207,2310,102,16315,16417
2208,2311,364,16358,16461
2209,2312,19,16646,16671
2210,2313,129,16627,16675
2211,2314,11,16545,16566
2212,2316,55,16623,16675
2213,2317,22,16421,16446
2214,2318,32,16639,16674
2215,2319,153,16134,16363
2216,2320,33,16659,16672
2217,2321,80,16472,16485
2218,2322,165,16305,16386
2219,2323,387,16544,16668
2220,2324,85,16644,16680
2221,2325,56,16172,16214
2222,2326,56,16651,16670
2223,2327,59,16134,16206
2224,2328,131,16602,16641
2225,2329,2,16211,16234
2226,2330,17,16609,16619
2227,2331,72,16624,16638
2228,2333,13,16604,16608
2229,2334,71,16521,16538
2230,2335,90,16589,16672
2231,2336,67,16637,16674
2232,2337,6,16652,16658
2233,2338,59,16596,16624
2234,2339,479,16592,16649
2235,2340,1,16679,16679
2236,2341,13,16555,16570
2237,2342,2,16664,16665
2238,2343,43,16635,16655
2239,2344,21,16650,16674
2240,2346,46,16134,16219
2241,2347,50,16643,16672
2242,2348,52,16130,16394
2243,2349,88,16366,16392
2244,2350,22,16663,16679
2245,2351,65,16544,16569
2246,2352,9,16337,16353
2247,2353,4,16350,16357
2248,2354,5,16623,16633
2249,2355,35,16589,16606
2250,2356,105,16630,16673
2251,2357,52,16546,16636
2252,2358,6,16184,16291
2253,2359,58,16395,16553
2254,2361,8,16179,16182
2255,2362,53,16468,16485
2256,2363,15,16164,16206
2257,2364,12,16659,16668
2258,2365,6,16641,16648
2259,2366,2,16665,16666
2260,2367,36,16211,16458
2261,2370,134,16652,16672
2262,2371,7,16606,16648
2263,2372,199,16134,16291
2264,2373,197,16508,16671
2265,2374,53,16178,16194
2266,2375,6,16587,16601
2267,2376,73,16472,16496
2268,2377,2,16352,16353
2269,2378,46,16613,16653
2270,2379,18,16606,16639
2271,2380,281,16201,16518
2272,2381,870,16091,16421
2273,2382,8,16567,16577
2274,2383,23,16297,16445
2275,2384,1059,16572,16676
2276,2386,41,16664,16675
2277,2387,71,16618,16657
2278,2388,70,16611,16679
2279,2389,23,16285,16314
2280,2390,25,16597,16625
2281,2392,28,16521,16585
2282,2393,2,16211,16212
2283,2394,3,16120,16165
2284,2395,9,16639,16648
2285,2396,121,16108,16214
2286,2398,25,16121,16179
2287,2399,7,16101,16104
2288,2401,14,16641,16669
2289,2402,32,16639,16668
2290,2403,746,16492,16572
2291,2404,122,16464,16499
2292,2406,40,16521,16660
2293,2407,6,16663,16670
2294,2409,22,16595,16606
2295,2410,319,16141,16313
2296,2411,24,16646,16668
2297,2412,15,16160,16166
2298,2413,46,16640,16672
2299,2414,1,16483,16483
2300,2416,320,16485,16652
2301,2417,56,16490,16537
2302,2418,42,16178,16189
2303,2419,1,16611,16611
2304,2420,5,16107,16122
2305,2421,273,16525,16616
2306,2422,109,16178,16220
2307,2423,4,16639,16641
2308,2424,32,16217,16241
2309,2425,3,16333,16333
2310,2426,19,16401,16435
2311,2427,43,16101,16250
2312,2429,12,16160,16214
2313,2430,95,16387,16673
2314,2432,5,16165,16166
2315,2433,476,16203,16351
2316,2434,33,16628,16654
2317,2436,117,16555,16589
2318,2437,1360,16160,16352
2319,2438,21,16385,16399
2320,2439,309,16129,16354
2321,2440,95,16134,16673
2322,2441,73,16509,16535
2323,2444,3,16656,16662
2324,2445,38,16085,16135
2325,2446,441,16521,16666
2326,2447,53,16659,16679
2327,2448,22,16583,16595
2328,2450,59,16385,16576
2329,2452,1063,16084,16222
2330,2453,915,16455,16501
2331,2454,150,16570,16625
2332,2455,176,16646,16674
2333,2456,25,16201,16221
2334,2457,24,16617,16673
2335,2458,91,16109,16221
2336,2459,6,16628,16631
2337,2463,15,16630,16638
2338,2464,61,16606,16674
2339,2465,317,16085,16359
2340,2466,40,16637,16671
2341,2467,141,16519,16538
2342,2469,188,16646,16675
2343,2470,6,16609,16617
2344,2471,46,16274,16326
2345,2472,13,16652,16672
2346,2473,5,16596,16600
2347,2474,25,16178,16240
2348,2476,41,16631,16665
2349,2477,473,16134,16324
2350,2478,47,16162,16214
2351,2479,368,16129,16214
2352,2480,7,16588,16607
2353,2481,20,16614,16663
2354,2483,8,16202,16211
2355,2484,311,16632,16679
2356,2485,107,16414,16451
2357,2486,224,16651,16679
2358,2487,40,16175,16362
2359,2488,13,16277,16326
2360,2489,1,16669,16669
2361,2490,37,16581,16653
2362,2491,87,16596,16669
2363,2492,2,16334,16335
2364,2493,2,16134,16135
2365,2497,1081,16134,16355
2366,2498,10,16659,16667
2367,2499,16,16651,16676
2368,2500,354,16517,16667
2369,2501,6,16219,16221
2370,2502,2,16653,16656
2371,2505,62,16654,16681
2372,2506,75,16591,16627
2373,2507,5,16674,16679
2374,2508,23,16129,16187
2375,2509,82,16077,16221
2376,2510,5,16349,16351
2377,2511,277,16277,16333
2378,2512,118,16637,16673
2379,2513,131,16606,16669
2380,2515,411,16656,16676
2381,2517,99,16129,16214
2382,2519,20,16644,16679
2383,2521,89,16144,16220
2384,2522,3,16385,16386
2385,2524,2,16351,16352
2386,2525,4,16130,16212
2387,2528,121,16091,16132
2388,2529,18,16395,16408
2389,2530,3,16213,16221
2390,2531,50,16077,16212
2391,2532,80,16375,16392
2392,2533,7,16348,16352
2393,2534,63,16339,16555
2394,2536,43,16129,16166
2395,2537,126,16655,16679
2396,2538,489,16544,16590
2397,2539,8,16666,16669
2398,2540,132,16351,16674
2399,2541,20,16623,16666
2400,2544,630,16608,16669
2401,2545,46,16184,16206
2402,2546,6,16401,16405
2403,2547,87,16638,16673
2404,2548,4,16665,16679
2405,2549,29,16629,16665
2406,2550,3,16609,16613
2407,2551,152,16129,16349
2408,2552,8,16618,16621
2409,2553,139,16393,16410
2410,2554,3,16323,16343
2411,2555,2,16662,16662
2412,2557,1,16564,16564
2413,2558,14,16545,16578
2414,2559,3,16213,16213
2415,2560,36,16211,16269
2416,2561,17,16103,16135
2417,2563,4,16177,16187
2418,2564,37,16625,16658
2419,2566,6,16385,16387
2420,2567,376,16118,16222
2421,2568,14,16129,16147
2422,2569,51,16533,16539
2423,2570,63,16129,16296
2424,2571,25,16172,16206
2425,2572,21,16544,16607
2426,2575,10,16528,16614
2427,2576,705,16455,16670
2428,2577,241,16314,16366
2429,2578,212,16544,16565
2430,2580,195,16129,16224
2431,2581,183,16510,16613
2432,2582,42,16287,16334
2433,2583,103,16652,16674
2434,2586,32,16347,16365
2435,2587,16,16345,16355
2436,2588,15,16346,16380
2437,2590,178,16568,16673
2438,2592,461,16622,16678
2439,2595,47,16171,16214
2440,2596,7,16184,16218
2441,2597,53,16546,16665
2442,2599,34,16520,16663
2443,2601,5,16564,16583
2444,2602,11,16289,16400
2445,2603,11,16200,16206
2446,2604,167,16097,16135
2447,2606,1,16622,16622
2448,2607,7,16134,16217
2449,2608,32,16634,16651
2450,2609,7,16133,16208
2451,2611,3,16204,16220
2452,2612,12,16652,16669
2453,2613,42,16544,16671
2454,2614,40,16142,16222
2455,2615,107,16177,16307
2456,2616,156,16654,16675
2457,2617,6,16122,16218
2458,2618,34,16461,16483
2459,2620,14,16179,16345
2460,2621,35,16592,16672
2461,2622,4,16334,16338
2462,2623,44,16598,16653
2463,2624,31,16201,16276
2464,2625,16,16220,16309
2465,2626,555,16522,16623
2466,2629,16,16575,16656
2467,2630,209,16400,16433
2468,2631,97,16274,16538
2469,2633,53,16657,16668
2470,2634,91,16282,16344
2471,2635,9,16661,16683
2472,2636,101,16472,16512
2473,2637,99,16085,16219
2474,2638,19,16419,16456
2475,2641,296,16101,16135
2476,2642,85,16623,16654
2477,2643,166,16137,16234
2478,2644,5,16668,16673
2479,2645,26,16162,16620
2480,2646,79,16091,16206
2481,2647,1,16670,16670
2482,2648,58,16506,16574
2483,2649,7,16129,16130
2484,2650,349,16130,16295
2485,2651,96,16473,16531
2486,2652,19,16667,16675
2487,2653,7,16357,16362
2488,2654,52,16417,16428
2489,2656,30,16211,16240
2490,2659,10,16411,16413
2491,2663,13,16646,16671
2492,2666,55,16662,16679
2493,2667,75,16618,16673
2494,2668,230,16212,16277
2495,2669,386,16233,16670
2496,2670,75,16222,16339
2497,2671,59,16129,16135
2498,2672,478,16413,16670
2499,2673,734,16094,16240
2500,2674,78,16588,16598
2501,2675,157,16366,16398
2502,2676,136,16625,16661
2503,2677,634,16171,16222
2504,2679,40,16657,16674
2505,2680,24,16123,16135
2506,2681,8,16164,16203
2507,2682,15,16657,16661
2508,2683,99,16175,16275
2509,2686,9,16653,16663
2510,2688,4,16455,16455
2511,2689,20,16666,16675
2512,2690,45,16135,16184
2513,2691,5,16597,16599
2514,2692,2,16659,16660
2515,2694,102,16135,16469
2516,2695,8,16247,16271
2517,2696,31,16387,16651
2518,2697,181,16616,16654
2519,2698,4,16666,16669
2520,2699,2,16674,16680
2521,2701,3,16630,16633
2522,2702,52,16643,16670
2523,2704,30,16129,16135
2524,2705,14,16129,16202
2525,2706,64,16211,16222
2526,2707,47,16219,16263
2527,2708,13,16653,16674
2528,2709,9,16307,16337
2529,2710,184,16181,16270
2530,2711,48,16232,16277
2531,2713,27,16600,16612
2532,2715,38,16658,16675
2533,2716,3,16662,16675
2534,2717,222,16171,16302
2535,2719,19,16622,16625
2536,2720,334,16129,16240
2537,2722,123,16290,16388
2538,2724,1,16347,16347
2539,2725,7,16349,16363
2540,2726,137,16643,16677
2541,2727,90,16189,16236
2542,2728,8,16191,16227
2543,2729,2,16470,16471
2544,2731,756,16644,16672
2545,2732,6,16439,16606
2546,2735,40,16129,16135
2547,2736,3,16395,16397
2548,2738,85,16655,16674
2549,2741,59,16652,16668
2550,2742,229,16637,16674
2551,2745,3,16350,16352
2552,2746,1,16464,16464
2553,2747,10,16200,16206
2554,2749,3,16162,16202
2555,2751,135,16625,16672
2556,2752,70,16227,16289
2557,2753,30,16275,16303
2558,2754,2,16200,16204
2559,2755,43,16637,16647
2560,2757,1,16501,16501
2561,2761,9,16301,16527
2562,2762,36,16652,16669
2563,2763,25,16488,16505
2564,2764,35,16108,16119
2565,2765,10,16129,16135
2566,2766,3,16676,16679
2567,2768,183,16589,16623
2568,2770,114,16645,16674
2569,2771,1231,16159,16639
2570,2772,308,16211,16296
2571,2773,3,16647,16652
2572,2774,18,16532,16538
2573,2777,18,16539,16633
2574,2780,7,16631,16651
2575,2782,6,16383,16391
2576,2786,43,16461,16470
2577,2787,93,16644,16673
2578,2788,6,16647,16679
2579,2789,1,16566,16566
2580,2790,15,16596,16606
2581,2792,18,16623,16654
2582,2794,26,16634,16647
2583,2796,30,16641,16672
2584,2797,1,16123,16123
2585,2799,79,16141,16222
2586,2800,36,16388,16419
2587,2801,13,16647,16654
2588,2804,1,16585,16585
2589,2805,90,16130,16221
2590,2806,12,16301,16352
2591,2807,46,16654,16680
2592,2808,98,16460,16535
2593,2810,45,16303,16341
2594,2811,8,16662,16673
2595,2812,3,16121,16129
2596,2813,158,16221,16331
2597,2814,2,16534,16535
2598,2815,6,16134,16135
2599,2819,12,16563,16568
2600,2820,44,16129,16166
2601,2821,9,16530,16535
2602,2822,33,16617,16652
2603,2823,39,16652,16679
2604,2824,37,16654,16677
2605,2825,3,16219,16222
2606,2826,7,16632,16634
2607,2830,157,16090,16222
2608,2831,2,16287,16296
2609,2832,167,16114,16186
2610,2833,265,16160,16184
2611,2835,70,16200,16221
2612,2837,203,16636,16652
2613,2838,2,16646,16647
2614,2839,485,16542,16594
2615,2840,54,16645,16664
2616,2841,7,16129,16130
2617,2842,191,16653,16677
2618,2843,20,16627,16634
2619,2844,1,16221,16221
2620,2845,6,16671,16674
2621,2847,6,16655,16657
2622,2848,10,16653,16679
2623,2849,6,16674,16679
2624,2851,28,16130,16135
2625,2852,2,16566,16630
2626,2853,69,16528,16534
2627,2855,360,16643,16674
2628,2857,3,16131,16135
2629,2859,14,16302,16351
2630,2860,145,16544,16673
2631,2861,41,16178,16185
2632,2862,2,16671,16672
2633,2863,8,16238,16260
2634,2864,2,16544,16544
2635,2865,10,16664,16674
2636,2866,2,16129,16129
2637,2868,83,16080,16296
2638,2871,4,16324,16332
2639,2872,3,16455,16456
2640,2873,251,16178,16593
2641,2877,90,16141,16240
2642,2878,2,16644,16645
2643,2879,1,16666,16666
2644,2881,16,16201,16222
2645,2883,5,16563,16565
2646,2884,8,16665,16666
2647,2885,62,16660,16676
2648,2888,1,16221,16221
2649,2889,25,16277,16329
2650,2890,13,16275,16304
2651,2892,60,16596,16606
2652,2893,6,16200,16206
2653,2896,3,16129,16129
2654,2898,8,16655,16663
2655,2899,2,16652,16653
2656,2900,6,16657,16662
2657,2901,12,16202,16214
2658,2902,7,16672,16677
2659,2903,211,16129,16268
2660,2904,69,16134,16214
2661,2905,4,16622,16666
2662,2907,18,16612,16619
2663,2910,2,16603,16603
2664,2911,7,16166,16206
2665,2913,15,16605,16607
2666,2914,2,16638,16639
2667,2915,100,16178,16214
2668,2917,7,16519,16532
2669,2919,26,16129,16135
2670,2923,21,16130,16305
2671,2924,37,16170,16226
2672,2927,6,16275,16280
2673,2928,8,16129,16130
2674,2931,21,16160,16206
2675,2933,22,16131,16206
2676,2934,215,16219,16295
2677,2936,8,16302,16327
2678,2938,1,16231,16231
2679,2939,6,16661,16665
2680,2940,65,16648,16676
2681,2941,9,16533,16536
2682,2944,7,16654,16671
2683,2945,1,16212,16212
2684,2946,17,16211,16214
2685,2948,3,16181,16191
2686,2949,14,16129,16134
2687,2950,26,16176,16380
2688,2951,3,16161,16166
2689,2955,83,16120,16206
2690,2957,2,16673,16673
2691,2958,8,16659,16669
2692,2964,86,16544,16598
2693,2965,53,16285,16328
2694,2966,169,16656,16673
2695,2967,60,16129,16135
2696,2972,54,16129,16229
2697,2973,26,16211,16240
2698,2974,7,16340,16350
2699,2975,22,16485,16495
2700,2976,3,16666,16675
2701,2977,1,16362,16362
2702,2980,2,16618,16620
2703,2983,72,16196,16222
2704,2985,14,16367,16373
2705,2987,10,16626,16671
2706,2989,20,16220,16259
2707,2995,2,16291,16294
2708,2999,23,16553,16565
2709,3000,21,16084,16133
2710,3008,1,16394,16394
2711,3011,9,16215,16269
2712,3017,1,16226,16226
2713,3018,2,16205,16211
2714,3019,1,16534,16534
2715,3021,2,16211,16211
2716,3023,4,16213,16221
2717,3024,4,16129,16132
2718,3027,33,16203,16272
2719,3029,46,16092,16651
2720,3033,2,16277,16277
2721,3038,13,16596,16603
2722,3040,26,16129,16133
2723,3041,1,16219,16219
2724,3042,13,16084,16095
2725,3045,107,16659,16676
2726,3048,1,16227,16227
2727,3050,31,16664,16679
2728,3055,1,16533,16533
2729,3065,15,16192,16193
2730,3071,1,16674,16674
2731,3077,24,16129,16133
2732,3082,1,16678,16678
2733,3084,2,16212,16222
2734,3086,2,16659,16662
2735,3087,6,16200,16204
2736,3088,27,16200,16206
2737,3090,7,16274,16296
2738,3099,14,16178,16184
2739,3101,8,16200,16206
2740,3102,10,16499,16503
2741,3104,7,16219,16221
2742,3110,23,16179,16221
2743,3113,2,16134,16135
2744,3119,2,16199,16200
2745,3122,6,16129,16129
2746,3126,40,16574,16591
2747,3134,2,16182,16184
2748,3152,14,16387,16390
2749,3165,2,16200,16200
2750,3167,5,16649,16664
2751,3169,134,16132,16490
2752,3170,2450,16411,16677
2753,3171,3,16423,16425
2754,3172,14,16465,16510
2755,3173,2,16621,16621
2756,3174,806,16226,16669
2757,3176,33,16176,16328
2758,3177,307,16595,16652
2759,3178,8,16511,16516
2760,3179,18,16645,16672
2761,3181,7,16658,16673
2762,3183,69,16347,16387
2763,3188,90,16654,16672
2764,3190,2,16655,16656
2765,3197,1,16679,16679
2766,3201,6,16506,16513
